X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate,GlobalID
-9822575.51836036,4882567.18189586,2492,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255559.85157499,1010995.72925,2,2010/01/01 06:00:00+00,{4ECA7C33-6D47-4BE9-A624-67D09FF3DDF9},No,,Black,Hapco,GE,Yes,,AERIAL,,,{D3CF1384-A61E-4A81-87EA-07A882FB581F}
-9822561.66705058,4882567.32870332,2493,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255560.086875,1011029.41445,2,2010/01/01 06:00:00+00,{2200CE0F-7A18-4307-A8E8-89EF8AEFF6E0},No,,Black,Hapco,GE,Yes,,AERIAL,,,{0FFA6556-6584-4EB7-96AE-5CAD6BC0BB02}
-9822547.67800042,4882566.96747621,2494,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255560.5231,1011069.923025,2,2010/01/01 06:00:00+00,{ED623CFB-FB84-4944-86AF-E85AC6B7BFAC},No,,Black,Hapco,GE,Yes,,AERIAL,,,{01CD2232-0174-4FB9-A9A8-95396CB4ED4A}
-9822535.12606449,4882566.90930776,2495,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255560.346175,1011101.3945,2,2010/01/01 06:00:00+00,{4DC82574-8B3B-4312-8F11-1FA1CEBF76DC},No,,Black,Hapco,GE,Yes,,AERIAL,,,{A52ADDFD-DD73-49C5-BD85-489B82288047}
-9822520.76571193,4882567.09011539,2496,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255560.64415,1011133.6445,2,2010/01/01 06:00:00+00,{B7058FBB-9D31-49B5-9B0B-3B9A3E5428BD},No,,Black,Hapco,GE,Yes,,GPS,,,{F1FE97E0-3B17-44B9-803B-179B903F348E}
-9822635.5302655,4882572.94813834,2497,Cast Aluminum,Other,Teardrop,HPS,85,SL070,1255575.16215,1010847.2266,1,2010/01/01 06:00:00+00,{7FA3E1A4-E48B-49F8-986B-B00DD3B42C5A},No,,Black,Hapco,QL,Yes,,AERIAL,,,{F0665076-CF5A-4F82-A00D-840C2A5C2623}
-9822672.1518052,4882572.46811624,2498,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL070,1255574.20945,1010755.182075,2,2010/01/01 06:00:00+00,{C82CE896-B5F1-4FCF-8F2E-C944076638E0},Yes,,Black,Hapco,GE,Yes,,AERIAL,,,{9E1B5262-3CFB-4349-BFDE-54873B0D552C}
-9822614.21033269,4882557.08017697,2499,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255535.1435,1010901.5207,2,2010/01/01 06:00:00+00,{8A74B5A8-26C7-46D5-BDAB-239B67750884},No,,Black,Hapco,GE,Yes,,AERIAL,,,{B48D9DFD-D44D-4982-AEA7-67831CFB4EF4}
-9822617.75836099,4882530.02714819,2500,Cast Aluminum,Other,Teardrop,HPS,85,SL070,1255467.40437499,1010892.65305,1,2010/01/01 06:00:00+00,{FD75646B-8969-4E64-BEFF-DDC5E18ABEFC},No,,Black,Hapco,QL,Yes,,AERIAL,,,{6133EE22-4A65-4AFE-9B19-32C3724164AC}
-9822593.75254758,4882536.34292041,2501,Cast Aluminum,Other,Globe,IND,85,SL070,1255484.082325,1010954.200475,1,2010/01/01 06:00:00+00,{AA8EF014-86D9-432C-B6C8-68B6BB2640DA},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{596B3615-0CD8-4051-98F8-5A6194C4FB7F}
-9822617.64749462,4882502.86144801,2502,Cast Aluminum,Other,Teardrop,HPS,85,SL070,1255400.20017499,1010892.978125,1,2010/01/01 06:00:00+00,{3047D729-D98E-4493-BF25-79869B65DBDF},No,,Black,Hapco,QL,Yes,,AERIAL,,,{E9C154EB-DCAE-4883-B0B6-D52E6AAC4BB0}
-9822600.50449477,4882502.98680857,2503,Cast Aluminum,Other,Globe,IND,85,SL070,1255400.58585,1010937.325725,1,2010/01/01 06:00:00+00,{99EB0AC5-7F29-4695-814A-E24A1EA0ED2A},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{9751B0AD-B2DB-4A42-BB2D-FBE853B73131}
-9822617.5843068,4882475.43578063,2504,Cast Aluminum,Other,Teardrop,HPS,85,SL070,1255331.546225,1010893.401525,1,2010/01/01 06:00:00+00,{0FB627E5-F4CB-47D9-84A0-1DEFA4ECF2FF},No,,Black,Hapco,QL,Yes,,AERIAL,,,{71F1BFA4-5DA1-46D4-A108-51A3AB12FEDA}
-9822599.81333749,4882475.37011464,2505,Cast Aluminum,Other,Globe,IND,85,SL070,1255330.08445,1010938.0513,1,2010/01/01 06:00:00+00,{93877F5F-B196-4670-8030-40F2C96EC0E8},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{48C7EC70-EE67-4931-9B9D-30C03260628C}
-9822591.76658561,4882590.14138771,2506,Cast Aluminum,Other,Teardrop,HPS,250,SL070,1255616.919175,1010949.67055,8,2010/01/01 06:00:00+00,{8B3525B3-66E7-449F-B76F-195BE7082302},No,,Black,Hapco,GE,Yes,,AERIAL,,,{D29E3A7A-73E1-4253-8ECE-682DDE68D8E3}
-9822515.72490761,4882615.30974314,2507,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255681.9173,1011150.03035,2,2010/01/01 06:00:00+00,{45553FF9-6C88-4E29-A3E4-21A526AB9397},No,,Black,Hapco,GE,Yes,,AERIAL,,,{85E3BC2E-4872-4D4E-BBF6-99CFE5202CE5}
-9822514.19297599,4882648.58754534,2508,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255765.202275,1011153.789225,2,2010/01/01 06:00:00+00,{EB0C3AE2-316C-4CC9-ABBB-A8FF5B613905},No,,Black,Hapco,GE,Yes,,AERIAL,,,{70375927-1506-4565-8085-AAEE23789EAF}
-9822495.95090775,4882680.25944177,2509,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255844.062675,1011199.362275,2,2010/01/01 06:00:00+00,{62348DF0-36E7-4539-AC4D-7D8EFCAFE148},No,,Black,Hapco,GE,Yes,,AERIAL,,,{C17000AB-DA20-4E68-BBC5-FE5FEFB753B9}
-9822485.92618735,4882713.50959733,2510,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255927.752725,1011224.632075,2,2010/01/01 06:00:00+00,{9A8189BB-2120-4283-B8CB-1C88340A237E},No,,Black,Hapco,GE,Yes,,AERIAL,,,{34B4B1AF-4E96-49D3-8B2A-C67944D463DA}
-9822452.19512158,4882726.86486963,2511,Cast Aluminum,Other,Teardrop,HPS,250,SL070,1255961.26724999,1011309.343375,2,2010/01/01 06:00:00+00,{90160412-24CA-4190-9C76-29841E301B45},No,,Black,Hapco,GE,Yes,,AERIAL,,,{76C8D0D6-BB29-4EAF-851B-46E3C1895443}
-9822470.86113223,4882684.23098541,2512,Cast Aluminum,Combo,Teardrop,HPS,250,SL070,1255854.5214,1011262.5619,2,2010/01/01 06:00:00+00,{A778648B-E571-4D4D-A8F5-39FFF4CA5A46},No,,Black,Hapco,GE,Yes,,AERIAL,,,{473BA263-647F-42E5-9953-3C2EF6D9ACD3}
-9822484.10141871,4882663.47263314,2513,Cast Aluminum,Other,Teardrop,HPS,85,SL070,1255802.14512499,1011229.144375,2,2010/01/01 06:00:00+00,{E873E116-E506-4F9E-944F-6C8422E96549},No,,Black,Hapco,QL,Yes,,AERIAL,,,{9155CC09-60F3-45B1-8E60-1626EA2AA611}
-9822498.25106163,4882634.69320983,2514,Cast Aluminum,Combo,Teardrop,HPS,250,SL070,1255730.47369999,1011193.8803,2,2010/01/01 06:00:00+00,{BEDCAC84-8AFB-4515-BBF4-4E281C4D0C6A},No,,Black,Hapco,GE,Yes,,AERIAL,,,{023E9A0E-949E-4A37-B7FB-92F6D9AB6667}
-9822601.1950936,4882640.2468568,2515,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255743.2603,1010932.669925,2,2010/01/01 06:00:00+00,{21455D6D-260C-41AC-836D-B75A842C3992},No,,Black,Hapco,GE,Yes,,AERIAL,,,{51485BF2-7051-4FBD-ADCB-DAD617A76E03}
-9822601.33969492,4882613.56501038,2516,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255676.589925,1010932.690725,2,2010/01/01 06:00:00+00,{1BCA3191-6A20-46A3-B053-200569C83183},No,,Black,Hapco,GE,Yes,,AERIAL,,,{D8636B8E-D621-4EB0-9D7F-218ABFA879E8}
-9822558.11419416,4882631.95016795,2517,Cast Aluminum,Other,Globe,IND,85,SL070,1255723.4466,1011043.4836,1,2010/01/01 06:00:00+00,{E571A195-9B9C-41A8-B08C-8F514AE16278},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{E4D90866-3367-42D5-A8EF-4541E8A8F8D9}
-9822608.50654921,4882661.86792558,2518,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255798.18252499,1010916.794325,2,2010/01/01 06:00:00+00,{07C766E1-94DF-43B8-94EF-DED9F5E6BABA},No,,Black,Hapco,GE,Yes,,AERIAL,,,{D9525736-BD2E-4903-9D2D-75989B4BB66C}
-9822586.17439012,4882621.6573876,2519,Cast Aluminum,Other,Globe,IND,85,SL070,1255697.5598,1010970.82345,1,2010/01/01 06:00:00+00,{E6ACFB3A-41D6-48A8-842E-D4EDA8D73837},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{3F469445-EAA9-4CFF-B9F0-8934D020E1B4}
-9822589.57519094,4882665.42674838,2520,Cast Aluminum,Other,Globe,IND,85,SL070,1255807.13995,1010964.3491,1,2010/01/01 06:00:00+00,{93C811C9-6F98-4DEE-B890-1C27D9410DB5},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{ECA1C6C4-BA28-4B8C-A363-71243F6DB140}
-9822534.45142554,4882664.5897477,2521,Cast Aluminum,Other,Globe,IND,85,SL070,1255805.52012499,1011102.478375,1,2010/01/01 06:00:00+00,{2B0F6A3F-75E9-4B51-95C3-98AEAFCF45FD},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{09804C15-AEFB-4629-888C-0A01DDF7C546}
-9822611.04954137,4882684.71333823,2522,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255854.723625,1010908.182325,2,2010/01/01 06:00:00+00,{5EB946BD-4AE8-4738-A583-8FCD6B59C3C6},No,,Black,Hapco,GE,Yes,,AERIAL,,,{E41F3043-520D-4007-A29B-D8992DF0733A}
-9822600.41627783,4882705.39159769,2523,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255906.345225,1010935.094225,2,2010/01/01 06:00:00+00,{C3455E91-1294-44E0-A4C5-47029296B3FA},No,,Black,Hapco,GE,Yes,,AERIAL,,,{26CB0E05-D7C6-4742-947C-630C174FD579}
-9822567.26349022,4882715.21032773,2524,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255931.78815,1011020.272025,2,2010/01/01 06:00:00+00,{511D3BCB-5646-48A4-87A4-355144A23769},No,,Black,Hapco,GE,Yes,,AERIAL,,,{E07C5BF7-20FE-4749-B1BB-488F9406EDF5}
-9822556.24290371,4882700.98530645,2525,Cast Aluminum,Other,Globe,IND,85,SL070,1255895.17695,1011048.08585,1,2010/01/01 06:00:00+00,{FABFBE6F-F13F-4DC8-9AA7-A9CEE8123C9F},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{E327D973-70DB-42A8-8589-2A9F3A415555}
-9822524.68962957,4882700.95073216,2526,Cast Aluminum,Other,Globe,IND,85,SL070,1255894.698575,1011127.318575,1,2010/01/01 06:00:00+00,{C26C3933-7F17-43EE-BAB4-D2F4138B045D},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{FCD4085A-7419-47C0-B15D-5CD96F6232FA}
-9822591.08929823,4882730.24677234,2527,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL070,1255968.4682,1010958.026825,8,2010/01/01 06:00:00+00,{86CB20DC-D799-4A42-9D34-B384E5B859A9},No,,Black,Hapco,GE,Yes,,AERIAL,,,{ADBBE658-C83A-49F9-9E21-789740BDBF3B}
-9822528.27069993,4882734.23987289,2528,Cast Aluminum,Other,Globe,IND,85,SL070,1255979.5165,1011118.1879,1,2010/01/01 06:00:00+00,{25F1FA7E-30B7-4F5D-B28D-BE62C9167B17},No,,Black,Sternberg,QL,Yes,,AERIAL,,,{DE1838D5-AA1C-4C47-A2E0-364F9F786E38}
-9822548.20387917,4882741.05091832,2529,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1255996.5077,1011068.088725,2,2010/01/01 06:00:00+00,{A4FA731E-8B74-47A1-9532-E7A2793967B2},No,,Black,Hapco,GE,Yes,,AERIAL,,,{1D5D9F1E-AFA4-4392-A900-89E396B53A8E}
-9822541.4799317,4882789.23037594,2530,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1256116.525325,1011084.59145,2,2010/01/01 06:00:00+00,9014,No,,Black,Hapco,GE,Yes,,AERIAL,,,{A1292F86-0B82-4DFF-85CF-D08D73C1948E}
-9822499.7410062,4882788.76909952,2531,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1256100.25875,1011238.504125,2,2010/01/01 06:00:00+00,9017,No,,Black,Hapco,GE,Yes,,AERIAL,,,{B5E2AD4A-17B3-4234-9B4A-41BE8A242774}
-9822486.37337543,4882799.87581329,2532,Cast Aluminum,Combo,Teardrop,HPS,150/100,SL070,1256143.88885,1011223.274275,8,2010/01/01 06:00:00+00,9018,No,,Black,Hapco,GE,Yes,,AERIAL,,,{C491970D-F299-45E2-BC56-7FA8C4E5C111}
-9822487.29575108,4882748.68367885,2533,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1256015.7746,1011221.0958,2,2010/01/01 06:00:00+00,{A91C594E-8DB1-4D51-80B2-A744F1D86345},No,,Black,Hapco,GE,Yes,,AERIAL,,,{163667C5-DF88-4C54-AAA0-8978F843DC15}
-9822523.68038096,4882771.40327205,2534,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1256072.533275,1011129.62035,2,2010/01/01 06:00:00+00,{91C5F9EA-1724-4B5E-80EC-EF3BE3929FFE},No,,Black,Hapco,GE,Yes,,AERIAL,,,{FE8E3FA3-9662-4BD2-939B-A713101A634B}
-9822573.2945838,4882749.35756377,2535,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1256016.39444999,1011003.673225,2,2010/01/01 06:00:00+00,{D1D4FF2A-0C26-4DFA-8780-408BDB2C06CD},No,,Black,Hapco,GE,Yes,,AERIAL,,,{BD843721-FA8A-4C08-AEE1-3E0939000B9C}
-9822548.58943922,4882765.78306076,2536,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL070,1256059.7028,1011066.879475,8,2010/01/01 06:00:00+00,{E7CEEC11-C85B-4802-A30D-47FD76B14A95},No,,Black,Hapco,GE,Yes,,AERIAL,,,{7EA5300A-E2CB-4EE0-9528-39EA07A4F9C8}
-9823414.34809843,4882836.05565139,2537,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256231.8383,1008892.065475,5,,634,No,,Black,,GE,Yes,,AERIAL,,,{221C13F8-E3BE-4424-A402-8154A926ED1A}
-9823358.42571598,4882844.54703834,2538,Cast Aluminum,Other,Globe,IND,85,SL033,1256251.752425,1009030.461475,1,,288,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{B1060DC4-372C-4A5E-BE0A-481D7C5D5870}
-9823263.29230785,4882870.51825467,2539,Cast Aluminum,Other,Globe,IND,85,SL033,1256316.27395,1009269.375875,1,,464,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{DE2B1D4E-4BED-4E93-B2FA-653903322788}
-9823195.37368461,4882868.73463547,2540,Cast Aluminum,Other,Globe,IND,85,SL033,1256312.5383,1009393.323,1,,463,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{CC107180-2ADF-425A-8FF7-14B14A3B1B8C}
-9823213.9717818,4882877.93118808,2541,Aluminum,Truss Arm,Cobra,HPS,250,SL033,1256336.35645,1009394.30315,5,,443,Yes,,Black,,GE,No,,AERIAL,,,{93194D6F-F596-4445-9865-1A42F3D4623F}
-9823293.90895214,4882844.10917879,2542,Cast Aluminum,Other,Globe,IND,85,SL033,1256252.467825,1009194.291425,1,,9405,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{DB6C6F87-180A-48E9-BC19-2B651190961B}
-9823142.18788508,4882843.73748918,2543,Aluminum,Truss Arm,Cobra,LED,286(LED),TS043,1256250.186675,1009573.464425,5,,1804,No,,Black,,GE,Yes,,AERIAL,,,{D576DE92-72A2-49E7-B0A7-651DBAFA4C5D}
-9823089.72126035,4882850.33859689,2544,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256263.4502,1009708.29295,5,,1999,No,,Black,,GE,Yes,,AERIAL,,,{52883AE9-F91B-4A8E-B75E-E9E59C3F9C7E}
-9823070.46472484,4882849.13194432,2545,Cast Aluminum,Other,Globe,IND,85,SL033,1256264.21817499,1009753.85715,1,,1902,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{ABA74952-3513-4D54-9EC8-306507390883}
-9822091.84163979,4881807.63220139,2546,Cast Aluminum,Combo,Teardrop,Other,250/85,SL092,1253661.71117499,1012217.29715,8,2016/01/01 06:00:00+00,{9D82FCE7-F846-43F7-8350-324971B27505},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{D7DA2304-187D-441E-ACE0-D4F68F8AB3A9}
-9822119.28468267,4881817.84577751,2547,Cast Aluminum,Combo,Teardrop,Other,250/85,SL092,1253687.19655,1012148.313,8,2016/01/01 06:00:00+00,{A2E45228-79CB-40FD-ADCD-FB8B55569C1D},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{6C39F5E2-D6BB-4229-BA2E-C2EEE253C628}
-9822122.18365349,4881856.99408362,2548,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253785.1685,1012140.91895,1,2016/01/01 06:00:00+00,{35F1A834-BBC0-43D5-B0DE-71096C9050CC},Yes,,Black,Sternberg,QL,Yes,Possibly Removed,AERIAL,,,{40C86E08-3CFB-4AD6-BD9C-18C46E993096}
-9822101.81431772,4881856.97205314,2549,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/66(LED),SL092,1253785.17089999,1012192.10055,8,2016/01/01 06:00:00+00,{475C1534-778F-48DC-92FF-9A56BB0CAA24},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{395C39BA-DA03-4A58-B6F4-9C6FBD48FA10}
-9822123.26867609,4881886.02096381,2550,Cast Aluminum,Other,Other,Other,286(LED)/85,SL092,1253857.813675,1012138.11145,8,2016/01/01 06:00:00+00,{79BCA109-E32E-47DD-9785-19EF8683E3E6},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom), Possibly Removed",AERIAL,,,{84096E70-BBF9-439D-95E2-FABCDCF19CB0}
-9822102.53419427,4881892.89069307,2551,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253875.065775,1012190.190825,2,2016/01/01 06:00:00+00,{DB0AEEF1-65EB-4E86-B3CB-D67783E34779},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{9C81B85D-83BF-4A1A-9D19-C7D58ABDC183}
-9822127.35716276,4881795.2429089,2552,Cast Aluminum,Combo,Teardrop/Teardrop,Other,286(LED)/85,SL092,1253630.60287499,1012128.093025,8,2016/01/01 06:00:00+00,{037E78FD-CF48-4393-A958-3B10358964B4},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{E88C1850-A707-4E6D-B52D-5F62850F23DB}
-9822100.88926694,4881782.12220918,2553,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1253598.62024999,1012194.0277,8,2016/01/01 06:00:00+00,{CA0AFB65-AD3F-4004-9C21-A58B2F1F530E},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{A9015954-AB1D-4766-A41B-D3D350C06DB3}
-9822121.46563344,4881758.43921753,2554,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1253538.506725,1012142.999925,8,2016/01/01 06:00:00+00,{3A75330F-1E6F-4161-81E9-3E788B7179FF},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{698DED07-2426-4B54-9D14-7892CD07E1EB}
-9822101.1865043,4881756.3962125,2555,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253531.9317,1012195.0024,1,2016/01/01 06:00:00+00,{CFE00409-43B3-4A06-82DD-5ED04179B227},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{8E81DF72-7227-475E-9C29-15618C8299C8}
-9822100.32349896,4881725.99644699,2556,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1253458.41095,1012196.19785,8,2016/01/01 06:00:00+00,{A98B54CA-73AC-4683-A639-7254E7BB4872},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{074EA959-FE2F-49BE-B7E6-2FFEA38BEF9A}
-9822120.32026478,4881725.59177226,2557,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253456.29865,1012145.969925,1,2016/01/01 06:00:00+00,{92BEB33D-1392-45C5-9EBB-C08E2995FABD},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{B1178D86-8455-49AA-A90A-AC841D112B07}
-9822120.4635737,4881695.4816209,2558,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1253380.9375,1012145.69425,8,2016/01/01 06:00:00+00,{CE372B20-5E66-4C46-8BF1-1EA23CCC89FA},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{EC0CD580-17FF-45F4-9A1F-6EA8B0760C44}
-9822099.58844914,4881688.01944343,2559,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253362.90989999,1012197.71685,1,2016/01/01 06:00:00+00,{780E8D94-460E-45F9-B526-C98A4337CD3F},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{4A60D9DE-6860-4C54-A70D-69D916889288}
-9822118.99104436,4881600.65065454,2560,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253143.59429999,1012149.660475,1,2016/01/01 06:00:00+00,{7AE8CB81-4A06-4E41-BF0E-E9E521B5205A},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{B2CC0305-5C30-46EF-93B0-9E0050E8830A}
-9822098.34634536,4881594.20902579,2561,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1253125.06039999,1012201.6584,8,2016/01/01 06:00:00+00,{0EF7F24F-7801-4376-9604-80AD210F4FA6},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{F48D7C52-CE9A-4E97-A262-4E52CD168DF0}
-9822118.87578243,4881561.11533241,2562,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1253045.398125,1012150.62535,8,2016/01/01 06:00:00+00,{F53FACB6-DF66-4B4B-B597-435BE653589C},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{B9853C67-1712-4B31-AEC2-A169CEBC7D11}
-9822098.57682044,4881562.1040243,2563,Cast Aluminum,Other,Teardrop,IND,85,SL092,1253047.90405,1012200.699725,1,2016/01/01 06:00:00+00,{7F6E7AD4-76AD-48D8-B2F3-7C509C8576E9},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{9B6C88C0-72F8-49D6-BB1D-45617860C5E8}
-9822117.49840163,4881528.17284458,2564,Cast Aluminum,Other,Teardrop,IND,85,SL092,1252962.19575,1012153.614725,1,2016/01/01 06:00:00+00,{D372C773-86DB-4FB2-BFF1-D0FC3212B946},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{623FB368-4708-490C-AF3F-E6C84893D765}
-9822097.71428084,4881540.64336649,2565,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1252995.286575,1012202.6411,8,2016/01/01 06:00:00+00,{390AA4BA-155A-4D4F-B3EA-7B5C282BA007},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{7B2A168D-64FD-4634-9A27-6AD0354381C5}
-9822097.18336359,4881498.0875505,2566,Cast Aluminum,Other,Teardrop,IND,85,SL092,1252885.80755,1012204.58945,1,2016/01/01 06:00:00+00,{A35F3FCA-7609-4949-AD20-5F9E84FE10BC},Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{42AEF9D6-9528-4881-A864-DB7887F36127}
-9822118.4280988,4881498.6684602,2567,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1252888.347125,1012151.3614,8,2016/01/01 06:00:00+00,{24209969-7747-41EB-A31B-F4CAA8F7751D},Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{45A9B5C0-1C59-4C5A-AB48-3F0439744FB1}
-9822088.72335959,4881485.98923255,2568,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1252858.215675,1012227.1228,8,2016/01/01 06:00:00+00,{6ED10469-1AF4-4C8A-8294-22B7E0EF5A36},Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{68B039F4-3D08-4216-8281-E10A5CB09E7E}
-9822116.42126026,4881469.23635929,2569,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1252814.68765,1012156.48655,8,2016/01/01 06:00:00+00,{7F6B2E28-1F0C-4646-B853-1E7F64E76E43},Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{56C31D5B-BDA3-4D2D-ACC0-F53ED4749561}
-9822095.72582661,4881461.70703772,2570,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1252795.900975,1012208.5106,8,2016/01/01 06:00:00+00,{627561C6-E38C-4610-B53C-5FA0446A76A3},Yes,,Black,Sternberg,GE,Yes,,AERIAL,,,{FD363DC5-CF81-4559-B67A-8E037DAB38C7}
-9822125.40154925,4881449.44476807,2571,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1252765.126175,1012133.976975,8,2016/01/01 06:00:00+00,{D8456B7F-94C8-4718-8307-7E31415DD4A1},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{64CA3AEB-A3C7-41EC-8C25-CD538D98D98A}
-9822115.81058691,4881426.71116858,2572,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/85,SL092,1252708.253275,1012158.1405,8,2016/01/01 06:00:00+00,{0C5B4E06-623B-43B8-BC70-D86F474988CA},Yes,,Black,Sternberg,GE/QL,Yes,"Teardrop HPS (Top), Teardrop Induction (Bottom)",AERIAL,,,{341CD59E-37FD-4583-AF10-6D4DF7667474}
-9822095.56613679,4881379.12870054,2573,Cast Aluminum,Combo,Cobra/Teardrop,LED,286(LED)/85,SL092,1252589.215625,1012209.144175,8,2016/01/01 06:00:00+00,{B42FCAE7-44FC-4413-813C-2DC838D80CA8},Yes,,Black,Sternberg,GE/QL,Yes,"Beta type LED (top), Teardrop induction (bottom)",AERIAL,,,{D53B10C9-2B3E-4CF1-AA44-5BFBF28FBB99}
